"Nid","Title","PID","T-PEN URI","Author UID","Post Date","Updated Date","Published status"
"2577","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1445
","28822","Tuesday, May 2, 2017 - 03:51","Tuesday, May 2, 2017 - 03:51","Yes"
"2579","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1449
","29531","Tuesday, May 9, 2017 - 09:49","Tuesday, May 9, 2017 - 09:49","Yes"
"2587","Letters and decrees issued by the Parlement de Bordeaux (paleography:472)","paleography:472","","30969","Wednesday, May 24, 2017 - 11:31","Wednesday, May 24, 2017 - 11:31","Yes"
"2590","Les croniques de Nicolas Trivet (paleography:1812)","paleography:1812","https://transcribe.library.utoronto.ca/paleography/project/1457
","30969","Wednesday, May 24, 2017 - 11:32","Wednesday, May 24, 2017 - 11:32","Yes"
"2594","Land sale by Pierre le Canu (paleography:2078)","paleography:2078","https://transcribe.library.utoronto.ca/paleography/project/1459
","30969","Wednesday, May 24, 2017 - 11:34","Wednesday, May 24, 2017 - 11:34","Yes"
"2598","Vente de la moitié d'une maison (paleography:477)","paleography:477","https://transcribe.library.utoronto.ca/paleography/project/1461
","30969","Wednesday, May 24, 2017 - 11:36","Wednesday, May 24, 2017 - 11:36","Yes"
"2600","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1463
","30969","Wednesday, May 24, 2017 - 11:40","Wednesday, May 24, 2017 - 11:40","Yes"
"2604","Commentaries on William Rastell's Collection of all the statutes (paleography:452)","paleography:452","https://transcribe.library.utoronto.ca/paleography/project/1469
","26106","Tuesday, May 30, 2017 - 12:04","Tuesday, May 30, 2017 - 12:04","Yes"
"2610","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1475
","7628","Sunday, June 18, 2017 - 22:48","Sunday, June 18, 2017 - 22:48","Yes"
"2616","Grosse d'un jugement du bailli d'Orléans (paleography:467)","paleography:467","https://transcribe.library.utoronto.ca/paleography/project/1477
","32989","Monday, June 19, 2017 - 10:09","Monday, June 19, 2017 - 10:09","Yes"
"2618","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1483
","7628","Monday, June 19, 2017 - 11:41","Monday, June 19, 2017 - 11:41","Yes"
"2624","Pompe funebre de Mr le cardinal de Richelieu (paleography:446)","paleography:446","https://transcribe.library.utoronto.ca/paleography/project/1489
","34238","Tuesday, June 27, 2017 - 14:06","Tuesday, June 27, 2017 - 14:06","Yes"
"2626","Fur trade contract between François Francoeur and four ""voyageurs"" for transport of goods and purchase of beaver pelts in Michilimackinac and Chicago (paleography:447)","paleography:447","https://transcribe.library.utoronto.ca/paleography/project/1491
","34240","Tuesday, June 27, 2017 - 14:09","Tuesday, June 27, 2017 - 14:09","Yes"
"2628","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1494
","34243","Tuesday, June 27, 2017 - 14:11","Tuesday, June 27, 2017 - 14:11","Yes"
"2631","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1496
","34244","Tuesday, June 27, 2017 - 14:20","Tuesday, June 27, 2017 - 14:20","Yes"
"2634","Letter of Paul Lejeune to Cardinal de Richelieu (paleography:437)","paleography:437","https://transcribe.library.utoronto.ca/paleography/project/1500
","34247","Tuesday, June 27, 2017 - 14:22","Tuesday, June 27, 2017 - 14:22","Yes"
"2640","Register of notary Guillaume Peytralis for 1582-1583 (part 3) (paleography:480)","paleography:480","https://transcribe.library.utoronto.ca/paleography/project/1504
","34253","Tuesday, June 27, 2017 - 14:31","Tuesday, June 27, 2017 - 14:31","Yes"
"2644","Vers d'amour (paleography:462)","paleography:462","https://transcribe.library.utoronto.ca/paleography/project/1506
","34253","Tuesday, June 27, 2017 - 14:34","Tuesday, June 27, 2017 - 14:34","Yes"
"2646","Chronique de Normandie (paleography:1817)","paleography:1817","https://transcribe.library.utoronto.ca/paleography/project/1508
","34253","Tuesday, June 27, 2017 - 14:37","Tuesday, June 27, 2017 - 14:37","Yes"
"2652","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1513
","34529","Friday, June 30, 2017 - 15:11","Friday, June 30, 2017 - 15:11","Yes"
"2656","Bail du moulin de Les Roches-l'Evêque, 1593 (paleography:468)","paleography:468","https://transcribe.library.utoronto.ca/paleography/project/1517
","34597","Saturday, July 1, 2017 - 09:21","Saturday, July 1, 2017 - 09:21","Yes"
"2659","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/1519
","34597","Saturday, July 1, 2017 - 09:25","Saturday, July 1, 2017 - 09:25","Yes"
"2665","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/1521
","35131","Thursday, July 6, 2017 - 20:41","Thursday, July 6, 2017 - 20:41","Yes"
"2668","Chronique de Normandie (paleography:1817)","paleography:1817","https://transcribe.library.utoronto.ca/paleography/project/1523
","35131","Thursday, July 6, 2017 - 20:51","Thursday, July 6, 2017 - 20:51","Yes"
"2671","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1525
","35131","Thursday, July 6, 2017 - 20:52","Thursday, July 6, 2017 - 20:52","Yes"
"2675","Letter signed by Philip II, King of Spain, to his nephew Rudolf II, Holy Roman Emperor (paleography:431)","paleography:431","https://transcribe.library.utoronto.ca/paleography/project/1530
","32989","Friday, July 21, 2017 - 11:54","Friday, July 21, 2017 - 11:54","Yes"
"2677","Letters and decrees issued by the Parlement de Bordeaux (paleography:472)","paleography:472","https://transcribe.library.utoronto.ca/paleography/project/1532
","32989","Friday, July 21, 2017 - 11:56","Friday, July 21, 2017 - 11:56","Yes"
"2679","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1538
","37325","Saturday, July 29, 2017 - 12:53","Saturday, July 29, 2017 - 12:53","Yes"
"2685","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","","32989","Thursday, August 3, 2017 - 10:25","Thursday, August 3, 2017 - 10:25","Yes"
"2688","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","","32989","Thursday, August 3, 2017 - 10:27","Thursday, August 3, 2017 - 10:27","Yes"
"2692","Acknowledgment of patronage (paleography:2066)","paleography:2066","","38196","Monday, August 7, 2017 - 17:29","Monday, August 7, 2017 - 17:29","Yes"
"2694","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1542
","38196","Monday, August 7, 2017 - 20:59","Monday, August 7, 2017 - 20:59","Yes"
"2700","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","https://transcribe.library.utoronto.ca/paleography/project/1546
","38196","Tuesday, August 8, 2017 - 10:18","Tuesday, August 8, 2017 - 10:18","Yes"
"2704","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/1550
","38196","Tuesday, August 8, 2017 - 12:29","Tuesday, August 8, 2017 - 12:29","Yes"
"2709","Letter signed by Philip II, King of Spain, to his nephew Rudolf II, Holy Roman Emperor (paleography:431)","paleography:431","https://transcribe.library.utoronto.ca/paleography/project/1555
","38196","Friday, August 11, 2017 - 15:10","Friday, August 11, 2017 - 15:10","Yes"
"2713","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1561
","38196","Friday, August 11, 2017 - 16:21","Friday, August 11, 2017 - 16:21","Yes"
"2718","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1565
","7628","Thursday, August 17, 2017 - 12:38","Thursday, August 17, 2017 - 12:38","Yes"
"2723","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1571
","39477","Thursday, August 24, 2017 - 22:26","Thursday, August 24, 2017 - 22:26","Yes"
"2727","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1577
","780","Friday, September 22, 2017 - 12:50","Friday, September 22, 2017 - 12:50","Yes"
"2732","La Charité quittance (paleography:2075)","paleography:2075","
400 Bad Request

400 Bad Request
nginx


","46700","Tuesday, October 17, 2017 - 22:43","Tuesday, October 17, 2017 - 22:43","Yes"
"2738","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","https://transcribe.library.utoronto.ca/paleography/project/1581
","46769","Wednesday, October 18, 2017 - 10:17","Wednesday, October 18, 2017 - 10:17","Yes"
"2743","Lancelot du lac (paleography:451)","paleography:451","https://transcribe.library.utoronto.ca/paleography/project/1586
","46769","Wednesday, October 18, 2017 - 10:31","Wednesday, October 18, 2017 - 10:31","Yes"
"2747","Chroniques de Jean Froissart, vol. 1 (paleography:458)","paleography:458","https://transcribe.library.utoronto.ca/paleography/project/1592
","46775","Wednesday, October 18, 2017 - 10:38","Wednesday, October 18, 2017 - 10:38","Yes"
"2752","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/1596
","46790","Wednesday, October 18, 2017 - 12:38","Wednesday, October 18, 2017 - 12:38","Yes"
"2758","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","","46810","Wednesday, October 18, 2017 - 15:53","Wednesday, October 18, 2017 - 15:53","Yes"
"2761","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","","46810","Wednesday, October 18, 2017 - 15:53","Wednesday, October 18, 2017 - 15:53","Yes"
"2764","Acknowledgment of patronage (paleography:2066)","paleography:2066","","46810","Wednesday, October 18, 2017 - 15:54","Wednesday, October 18, 2017 - 15:54","Yes"
"2769","Les croniques de Nicolas Trivet (paleography:1812)","paleography:1812","","46810","Wednesday, October 18, 2017 - 15:57","Wednesday, October 18, 2017 - 15:57","Yes"
"2773","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","https://transcribe.library.utoronto.ca/paleography/project/1602
","7628","Wednesday, October 18, 2017 - 17:25","Wednesday, October 18, 2017 - 17:25","Yes"
"2777","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","","46810","Wednesday, October 18, 2017 - 17:25","Wednesday, October 18, 2017 - 17:25","Yes"
"2779","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","","46810","Wednesday, October 18, 2017 - 17:26","Wednesday, October 18, 2017 - 17:26","Yes"
"2784","Letters and decrees issued by the Parlement de Bordeaux (paleography:472)","paleography:472","https://transcribe.library.utoronto.ca/paleography/project/1607
","39477","Wednesday, October 18, 2017 - 17:27","Wednesday, October 18, 2017 - 17:27","Yes"
"2785","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","","46810","Wednesday, October 18, 2017 - 17:28","Wednesday, October 18, 2017 - 17:28","Yes"
"2790","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/1612
","7628","Wednesday, October 18, 2017 - 17:31","Wednesday, October 18, 2017 - 17:31","Yes"
"2795","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1618
","5068","Thursday, October 26, 2017 - 10:45","Thursday, October 26, 2017 - 10:45","Yes"
"2799","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1622
","5068","Thursday, October 26, 2017 - 10:46","Thursday, October 26, 2017 - 10:46","Yes"
"2805","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1627
","5068","Thursday, October 26, 2017 - 10:52","Thursday, October 26, 2017 - 10:52","Yes"
"2808","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/1632
","5068","Thursday, October 26, 2017 - 10:53","Thursday, October 26, 2017 - 10:53","Yes"
"2814","Agreement to join fiefs (paleography:2067)","paleography:2067","https://transcribe.library.utoronto.ca/paleography/project/1637
","5068","Thursday, October 26, 2017 - 10:56","Thursday, October 26, 2017 - 10:56","Yes"
"2819","Bail du moulin de Les Roches-l'Evêque, 1593 (paleography:468)","paleography:468","https://transcribe.library.utoronto.ca/paleography/project/1645
","5068","Thursday, October 26, 2017 - 10:57","Thursday, October 26, 2017 - 10:57","Yes"
"2820","Bail à cens de la seigneurie de Bonnabaud (paleography:491)","paleography:491","https://transcribe.library.utoronto.ca/paleography/project/1648
","5068","Thursday, October 26, 2017 - 10:57","Thursday, October 26, 2017 - 10:57","Yes"
"2822","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","https://transcribe.library.utoronto.ca/paleography/project/1651
","5068","Thursday, October 26, 2017 - 10:58","Thursday, October 26, 2017 - 10:58","Yes"
"2827","Aveu et dénombrement de la seigneurie de Taillepied (paleography:448)","paleography:448","https://transcribe.library.utoronto.ca/paleography/project/1641
","5068","Thursday, October 26, 2017 - 10:57","Thursday, October 26, 2017 - 10:57","Yes"
"2828","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/1650
","5068","Thursday, October 26, 2017 - 10:58","Thursday, October 26, 2017 - 10:58","Yes"
"2830","Censier du seizième siècle pour la paroisse de Payns, bailliage de Troyes (paleography:465)","paleography:465","https://transcribe.library.utoronto.ca/paleography/project/1652
","5068","Thursday, October 26, 2017 - 10:59","Thursday, October 26, 2017 - 10:59","Yes"
